09:22:41.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [AUTH] success
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARJ.N, vpSize 70304, data [ARJ.N, ARJ.N Corporation, EUR, XNGS/NAS-GSM, 651]
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARJ.OQ, vpSize 70304, data [ARJ.OQ, ARJ.OQ Co., CAD, XNYS/NYS-MAIN, 28]
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARJ.AS, vpSize 70304, data [ARJ.AS, ARJ.AS B.V, USD, XAMS/ENA-MAIN, 186]
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARK.L, vpSize 70304, data [ARK.L, ARK.L London PLC, USD, XLON/LSE-SETS, 237]
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARK.N, vpSize 70304, data [ARK.N, ARK.N Corporation, GBX, XNGS/NAS-GSM, 434]
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARK.OQ, vpSize 70304, data [ARK.OQ, ARK.OQ Co., GBX, XNYS/NYS-MAIN, 327]
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARK.AS, vpSize 70304, data [ARK.AS, ARK.AS B.V, USD, XAMS/ENA-MAIN, 840]
09:22:54.139 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARL.L, vpSize 70304, data [ARL.L, ARL.L London PLC, CAD, XLON/LSE-SETS, 748]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARL.N, vpSize 70304, data [ARL.N, ARL.N Corporation, USD, XNGS/NAS-GSM, 737]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARL.OQ, vpSize 70304, data [ARL.OQ, ARL.OQ Co., GBX, XNYS/NYS-MAIN, 457]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARL.AS, vpSize 70304, data [ARL.AS, ARL.AS B.V, EUR, XAMS/ENA-MAIN, 307]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARM.L, vpSize 70304, data [ARM.L, ARM.L London PLC, USD, XLON/LSE-SETS, 573]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARM.N, vpSize 70304, data [ARM.N, ARM.N Corporation, USD, XNGS/NAS-GSM, 655]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARM.OQ, vpSize 70304, data [ARM.OQ, ARM.OQ Co., GBX, XNYS/NYS-MAIN, 386]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARM.AS, vpSize 70304, data [ARM.AS, ARM.AS B.V, EUR, XAMS/ENA-MAIN, 270]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARN.L, vpSize 70304, data [ARN.L, ARN.L London PLC, CAD, XLON/LSE-SETS, 84]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARN.N, vpSize 70304, data [ARN.N, ARN.N Corporation, EUR, XNGS/NAS-GSM, 383]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARN.OQ, vpSize 70304, data [ARN.OQ, ARN.OQ Co., EUR, XNYS/NYS-MAIN, 909]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARN.AS, vpSize 70304, data [ARN.AS, ARN.AS B.V, EUR, XAMS/ENA-MAIN, 867]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARO.L, vpSize 70304, data [ARO.L, ARO.L London PLC, GBX, XLON/LSE-SETS, 243]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARO.N, vpSize 70304, data [ARO.N, ARO.N Corporation, CAD, XNGS/NAS-GSM, 901]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARO.OQ, vpSize 70304, data [ARO.OQ, ARO.OQ Co., USD, XNYS/NYS-MAIN, 119]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARO.AS, vpSize 70304, data [ARO.AS, ARO.AS B.V, USD, XAMS/ENA-MAIN, 713]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARP.L, vpSize 70304, data [ARP.L, ARP.L London PLC, EUR, XLON/LSE-SETS, 179]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARP.N, vpSize 70304, data [ARP.N, ARP.N Corporation, USD, XNGS/NAS-GSM, 912]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARP.OQ, vpSize 70304, data [ARP.OQ, ARP.OQ Co., USD, XNYS/NYS-MAIN, 191]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARP.AS, vpSize 70304, data [ARP.AS, ARP.AS B.V, GBX, XAMS/ENA-MAIN, 741]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARQ.L, vpSize 70304, data [ARQ.L, ARQ.L London PLC, GBX, XLON/LSE-SETS, 671]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARQ.N, vpSize 70304, data [ARQ.N, ARQ.N Corporation, EUR, XNGS/NAS-GSM, 352]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARQ.OQ, vpSize 70304, data [ARQ.OQ, ARQ.OQ Co., CAD, XNYS/NYS-MAIN, 493]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARQ.AS, vpSize 70304, data [ARQ.AS, ARQ.AS B.V, GBX, XAMS/ENA-MAIN, 636]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARR.L, vpSize 70304, data [ARR.L, ARR.L London PLC, GBX, XLON/LSE-SETS, 134]
09:22:54.140 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARR.N, vpSize 70304, data [ARR.N, ARR.N Corporation, EUR, XNGS/NAS-GSM, 62]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARR.OQ, vpSize 70304, data [ARR.OQ, ARR.OQ Co., EUR, XNYS/NYS-MAIN, 940]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARR.AS, vpSize 70304, data [ARR.AS, ARR.AS B.V, EUR, XAMS/ENA-MAIN, 508]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARS.L, vpSize 70304, data [ARS.L, ARS.L London PLC, CAD, XLON/LSE-SETS, 712]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARS.N, vpSize 70304, data [ARS.N, ARS.N Corporation, GBX, XNGS/NAS-GSM, 400]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARS.OQ, vpSize 70304, data [ARS.OQ, ARS.OQ Co., GBX, XNYS/NYS-MAIN, 465]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARS.AS, vpSize 70304, data [ARS.AS, ARS.AS B.V, USD, XAMS/ENA-MAIN, 952]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ART.L, vpSize 70304, data [ART.L, ART.L London PLC, USD, XLON/LSE-SETS, 62]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ART.N, vpSize 70304, data [ART.N, ART.N Corporation, GBX, XNGS/NAS-GSM, 476]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ART.OQ, vpSize 70304, data [ART.OQ, ART.OQ Co., GBX, XNYS/NYS-MAIN, 747]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ART.AS, vpSize 70304, data [ART.AS, ART.AS B.V, EUR, XAMS/ENA-MAIN, 179]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARU.L, vpSize 70304, data [ARU.L, ARU.L London PLC, GBX, XLON/LSE-SETS, 323]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARU.N, vpSize 70304, data [ARU.N, ARU.N Corporation, EUR, XNGS/NAS-GSM, 313]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARU.OQ, vpSize 70304, data [ARU.OQ, ARU.OQ Co., GBX, XNYS/NYS-MAIN, 147]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARU.AS, vpSize 70304, data [ARU.AS, ARU.AS B.V, GBX, XAMS/ENA-MAIN, 433]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARV.L, vpSize 70304, data [ARV.L, ARV.L London PLC, EUR, XLON/LSE-SETS, 671]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARV.N, vpSize 70304, data [ARV.N, ARV.N Corporation, USD, XNGS/NAS-GSM, 923]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARV.OQ, vpSize 70304, data [ARV.OQ, ARV.OQ Co., EUR, XNYS/NYS-MAIN, 507]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARV.AS, vpSize 70304, data [ARV.AS, ARV.AS B.V, EUR, XAMS/ENA-MAIN, 835]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARW.L, vpSize 70304, data [ARW.L, ARW.L London PLC, EUR, XLON/LSE-SETS, 560]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARW.N, vpSize 70304, data [ARW.N, ARW.N Corporation, GBX, XNGS/NAS-GSM, 30]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARW.OQ, vpSize 70304, data [ARW.OQ, ARW.OQ Co., CAD, XNYS/NYS-MAIN, 753]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARW.AS, vpSize 70304, data [ARW.AS, ARW.AS B.V, EUR, XAMS/ENA-MAIN, 241]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARX.L, vpSize 70304, data [ARX.L, ARX.L London PLC, GBX, XLON/LSE-SETS, 744]
09:22:54.141 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARX.N, vpSize 70304, data [ARX.N, ARX.N Corporation, EUR, XNGS/NAS-GSM, 936]
09:22:54.142 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARX.OQ, vpSize 70304, data [ARX.OQ, ARX.OQ Co., EUR, XNYS/NYS-MAIN, 578]
09:22:54.142 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARX.AS, vpSize 70304, data [ARX.AS, ARX.AS B.V, USD, XAMS/ENA-MAIN, 7]
09:22:54.142 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARY.L, vpSize 70304, data [ARY.L, ARY.L London PLC, EUR, XLON/LSE-SETS, 276]
09:22:54.142 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARY.N, vpSize 70304, data [ARY.N, ARY.N Corporation, EUR, XNGS/NAS-GSM, 72]
09:22:54.142 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARY.OQ, vpSize 70304, data [ARY.OQ, ARY.OQ Co., GBX, XNYS/NYS-MAIN, 129]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARY.AS, vpSize 70304, data [ARY.AS, ARY.AS B.V, EUR, XAMS/ENA-MAIN, 442]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARZ.L, vpSize 70304, data [ARZ.L, ARZ.L London PLC, EUR, XLON/LSE-SETS, 569]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARZ.N, vpSize 70304, data [ARZ.N, ARZ.N Corporation, GBX, XNGS/NAS-GSM, 547]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARZ.OQ, vpSize 70304, data [ARZ.OQ, ARZ.OQ Co., EUR, XNYS/NYS-MAIN, 871]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ARZ.AS, vpSize 70304, data [ARZ.AS, ARZ.AS B.V, GBX, XAMS/ENA-MAIN, 266]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASA.L, vpSize 70304, data [ASA.L, ASA.L London PLC, USD, XLON/LSE-SETS, 31]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASA.N, vpSize 70304, data [ASA.N, ASA.N Corporation, CAD, XNGS/NAS-GSM, 371]
09:22:54.143 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASA.OQ, vpSize 70304, data [ASA.OQ, ASA.OQ Co., GBX, XNYS/NYS-MAIN, 922]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASA.AS, vpSize 70304, data [ASA.AS, ASA.AS B.V, GBX, XAMS/ENA-MAIN, 568]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASB.L, vpSize 70304, data [ASB.L, ASB.L London PLC, EUR, XLON/LSE-SETS, 727]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASB.N, vpSize 70304, data [ASB.N, ASB.N Corporation, CAD, XNGS/NAS-GSM, 680]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASB.OQ, vpSize 70304, data [ASB.OQ, ASB.OQ Co., EUR, XNYS/NYS-MAIN, 632]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASB.AS, vpSize 70304, data [ASB.AS, ASB.AS B.V, EUR, XAMS/ENA-MAIN, 46]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASC.L, vpSize 70304, data [ASC.L, ASC.L London PLC, GBX, XLON/LSE-SETS, 390]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASC.N, vpSize 70304, data [ASC.N, ASC.N Corporation, EUR, XNGS/NAS-GSM, 921]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASC.OQ, vpSize 70304, data [ASC.OQ, ASC.OQ Co., GBX, XNYS/NYS-MAIN, 586]
09:22:54.144 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ASC.AS, vpSize 70304, data [ASC.AS, ASC.AS B.V, USD, XAMS/ENA-MAIN, 35]
09:22:54.225 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [VP] Range Resp 2007->2148
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [VP] updates 141 for user-0e81f2ed-192e-474f-b41a-b7d342615847 rowSize = 70304
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATH.AS, vpSize 70304, data [ATH.AS, ATH.AS B.V, GBX, XAMS/ENA-MAIN, 161]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.L, vpSize 70304, data [ATI.L, ATI.L London PLC, CAD, XLON/LSE-SETS, 858]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.N, vpSize 70304, data [ATI.N, ATI.N Corporation, CAD, XNGS/NAS-GSM, 944]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.OQ, vpSize 70304, data [ATI.OQ, ATI.OQ Co., USD, XNYS/NYS-MAIN, 114]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATI.AS, vpSize 70304, data [ATI.AS, ATI.AS B.V, EUR, XAMS/ENA-MAIN, 289]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.L, vpSize 70304, data [ATJ.L, ATJ.L London PLC, CAD, XLON/LSE-SETS, 476]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.N, vpSize 70304, data [ATJ.N, ATJ.N Corporation, CAD, XNGS/NAS-GSM, 616]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.OQ, vpSize 70304, data [ATJ.OQ, ATJ.OQ Co., EUR, XNYS/NYS-MAIN, 8]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATJ.AS, vpSize 70304, data [ATJ.AS, ATJ.AS B.V, EUR, XAMS/ENA-MAIN, 233]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.L, vpSize 70304, data [ATK.L, ATK.L London PLC, USD, XLON/LSE-SETS, 965]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.N, vpSize 70304, data [ATK.N, ATK.N Corporation, EUR, XNGS/NAS-GSM, 725]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.OQ, vpSize 70304, data [ATK.OQ, ATK.OQ Co., EUR, XNYS/NYS-MAIN, 11]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATK.AS, vpSize 70304, data [ATK.AS, ATK.AS B.V, USD, XAMS/ENA-MAIN, 322]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.L, vpSize 70304, data [ATL.L, ATL.L London PLC, CAD, XLON/LSE-SETS, 294]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.N, vpSize 70304, data [ATL.N, ATL.N Corporation, CAD, XNGS/NAS-GSM, 741]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.OQ, vpSize 70304, data [ATL.OQ, ATL.OQ Co., USD, XNYS/NYS-MAIN, 595]
09:22:54.372 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATL.AS, vpSize 70304, data [ATL.AS, ATL.AS B.V, EUR, XAMS/ENA-MAIN, 743]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.L, vpSize 70304, data [ATM.L, ATM.L London PLC, GBX, XLON/LSE-SETS, 346]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.N, vpSize 70304, data [ATM.N, ATM.N Corporation, EUR, XNGS/NAS-GSM, 705]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.OQ, vpSize 70304, data [ATM.OQ, ATM.OQ Co., CAD, XNYS/NYS-MAIN, 632]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATM.AS, vpSize 70304, data [ATM.AS, ATM.AS B.V, GBX, XAMS/ENA-MAIN, 126]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.L, vpSize 70304, data [ATN.L, ATN.L London PLC, EUR, XLON/LSE-SETS, 736]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.N, vpSize 70304, data [ATN.N, ATN.N Corporation, GBX, XNGS/NAS-GSM, 940]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.OQ, vpSize 70304, data [ATN.OQ, ATN.OQ Co., GBX, XNYS/NYS-MAIN, 710]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATN.AS, vpSize 70304, data [ATN.AS, ATN.AS B.V, GBX, XAMS/ENA-MAIN, 429]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.L, vpSize 70304, data [ATO.L, ATO.L London PLC, EUR, XLON/LSE-SETS, 584]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.N, vpSize 70304, data [ATO.N, ATO.N Corporation, USD, XNGS/NAS-GSM, 200]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.OQ, vpSize 70304, data [ATO.OQ, ATO.OQ Co., CAD, XNYS/NYS-MAIN, 841]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATO.AS, vpSize 70304, data [ATO.AS, ATO.AS B.V, EUR, XAMS/ENA-MAIN, 583]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.L, vpSize 70304, data [ATP.L, ATP.L London PLC, USD, XLON/LSE-SETS, 450]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.N, vpSize 70304, data [ATP.N, ATP.N Corporation, USD, XNGS/NAS-GSM, 870]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.OQ, vpSize 70304, data [ATP.OQ, ATP.OQ Co., GBX, XNYS/NYS-MAIN, 775]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATP.AS, vpSize 70304, data [ATP.AS, ATP.AS B.V, EUR, XAMS/ENA-MAIN, 735]
09:22:54.373 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.L, vpSize 70304, data [ATQ.L, ATQ.L London PLC, CAD, XLON/LSE-SETS, 540]
09:22:54.374 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.N, vpSize 70304, data [ATQ.N, ATQ.N Corporation, USD, XNGS/NAS-GSM, 924]
09:22:54.387 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.OQ, vpSize 70304, data [ATQ.OQ, ATQ.OQ Co., USD, XNYS/NYS-MAIN, 58]
09:22:54.387 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATQ.AS, vpSize 70304, data [ATQ.AS, ATQ.AS B.V, CAD, XAMS/ENA-MAIN, 378]
09:22:54.387 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.L, vpSize 70304, data [ATR.L, ATR.L London PLC, EUR, XLON/LSE-SETS, 514]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.N, vpSize 70304, data [ATR.N, ATR.N Corporation, GBX, XNGS/NAS-GSM, 38]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.OQ, vpSize 70304, data [ATR.OQ, ATR.OQ Co., USD, XNYS/NYS-MAIN, 197]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATR.AS, vpSize 70304, data [ATR.AS, ATR.AS B.V, GBX, XAMS/ENA-MAIN, 591]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.L, vpSize 70304, data [ATS.L, ATS.L London PLC, EUR, XLON/LSE-SETS, 110]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.N, vpSize 70304, data [ATS.N, ATS.N Corporation, USD, XNGS/NAS-GSM, 295]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.OQ, vpSize 70304, data [ATS.OQ, ATS.OQ Co., USD, XNYS/NYS-MAIN, 940]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATS.AS, vpSize 70304, data [ATS.AS, ATS.AS B.V, CAD, XAMS/ENA-MAIN, 7]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.L, vpSize 70304, data [ATT.L, ATT.L London PLC, USD, XLON/LSE-SETS, 375]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.N, vpSize 70304, data [ATT.N, ATT.N Corporation, USD, XNGS/NAS-GSM, 726]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.OQ, vpSize 70304, data [ATT.OQ, ATT.OQ Co., USD, XNYS/NYS-MAIN, 390]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATT.AS, vpSize 70304, data [ATT.AS, ATT.AS B.V, GBX, XAMS/ENA-MAIN, 542]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.L, vpSize 70304, data [ATU.L, ATU.L London PLC, EUR, XLON/LSE-SETS, 155]
09:22:54.388 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.N, vpSize 70304, data [ATU.N, ATU.N Corporation, EUR, XNGS/NAS-GSM, 356]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.OQ, vpSize 70304, data [ATU.OQ, ATU.OQ Co., GBX, XNYS/NYS-MAIN, 436]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATU.AS, vpSize 70304, data [ATU.AS, ATU.AS B.V, CAD, XAMS/ENA-MAIN, 738]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.L, vpSize 70304, data [ATV.L, ATV.L London PLC, EUR, XLON/LSE-SETS, 791]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.N, vpSize 70304, data [ATV.N, ATV.N Corporation, EUR, XNGS/NAS-GSM, 98]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.OQ, vpSize 70304, data [ATV.OQ, ATV.OQ Co., GBX, XNYS/NYS-MAIN, 193]
09:22:54.389 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key ATV.AS, vpSize 70304, data [ATV.AS, ATV.AS B.V, EUR, XAMS/ENA-MAIN, 129]
